timestamp,tweet_text,username,all_hashtags,followers_count,PS,FG
17/11/2019 19:08, Did you know??? \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e   #Lawclerk #appearme #AttorneyLife #Attorney #Lawyer #Freelance #attorneysofinstagram #lawyersofinstagram #LegalWork #FreelanceLawyer #conference #lawyers #cliocloud9 #legaltech #appearanceattorney #uber #lyft #ubereats #uberx #taxi #uberdriver https://t.co/HNyLJVCvK3', AppearMeApp',"['Lawclerk', 'appearme', 'AttorneyLife', 'Attorney', 'Lawyer', 'Freelance', 'attorneysofinstagram', 'lawyersofinstagram', 'LegalWork', 'FreelanceLawyer', 'conference', 'lawyers', 'cliocloud9', 'legaltech', 'appearanceattorney', 'uber', 'lyft', 'ubereats', 'uberx', 'taxi', 'uberdriver']",5777,,
17/11/2019 18:39, #besafe to much human trafficking is going on make sure you\xe2\x80\x99re vigilant and alert \xf0\x9f\x9a\xa8. #alert #publicserviceannouncement #humantrafficking #lyft #uber https://t.co/KIUVpXBJhU', ShaylaMack',"['besafe', 'alert', 'publicserviceannouncement', 'humantrafficking', 'lyft', 'uber']",520,,
17/11/2019 18:33," PSA \xe2\x80\xbc\xef\xb8\x8f\xe2\x80\xbc\xef\xb8\x8f before getting in an UBER or LYFT, etc. (especially ladies), take 5 seconds and check to make sure the child safety lock isn\xe2\x80\x99t on. #uber #lyft'", jasmynexm',"['uber', 'lyft']",37,,
17/11/2019 18:30, Coming Soon! . . #iBuumerang #VibeRide #VibeRides #Uber #Lyft #residualincome #network #travelwithkeo https://t.co/YfR09X2Hi , TravelWithKeO',"['iBuumerang', 'VibeRide', 'VibeRides', 'Uber', 'Lyft', 'residualincome', 'network', 'travelwithkeo']",3443,,
17/11/2019 18:18, Be #Safe ladies #Uber #Lyft #SOUF https://t.co/4wIPouA330', Souf101',"['Safe', 'Uber', 'Lyft', 'SOUF']",7693,,
17/11/2019 17:40, Just a friendly reminder when you are taking a #uber or #lyft #PayAttention #Ladies #Men #YoungGirls #humantrafficking #Prepare #BeAware #BeSafe #Drivers #Camera https://t.co/S1ay0h1YMl', NerdsRuleInc1',"['uber', 'lyft', 'PayAttention', 'Ladies', 'Men', 'YoungGirls', 'humantrafficking', 'Prepare', 'BeAware', 'BeSafe', 'Drivers', 'Camera']",3146,,
17/11/2019 17:39," 9:39:1-\xf0\x9f\x93\xa3 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
17/11/2019 17:19,"  If you HAVE to go out and get #Shitfaced #drunk/#Stoned today or tonight, at least use some #CommonSense and schedule ahead(BEFORE drinking or whatever) so you can get around safely. #Uber/#Lyft, #DesignatedDriver, etc. Don't #DriveImpaired in any way.  #ChoicesMatter 24/7.""", ChoicesMatter_',"['Shitfaced', 'drunk', 'Stoned', 'CommonSense', 'Uber', 'Lyft', 'DesignatedDriver', 'DriveImpaired', 'ChoicesMatter']",121,,
17/11/2019 17:04, https://t.co/e70xWqg9dR  #Uber and #Lyft drivers are potential KIDNAPPERS for #HumanTrafficking  OMFG!!!', JesusWasARebel2',"['Uber', 'Lyft', 'HumanTrafficking']",5413,,
17/11/2019 17:04," Central Florida #deputy #leo #arrested after pointing gun at #Lyft #driver, #police say | WFLA https://t.co/4GzwNWqX7u'", lubes4texas',"['deputy', 'leo', 'arrested', 'Lyft', 'driver', 'police']",688,,
17/11/2019 17:00," Up to $10 credit in #UberEATS food with promo code ""UE-3GTHE"" or ""EATS-3GTHE""  Up to $50 credit in #Lyft  rides with promo code ""3GTHE""  Up to $15 credit in #Uber rides with promo code ""3GTHE""  To become a driver &amp; get your sign on bonus use the promo code ""3GTHE"" https://t.co/IwC1qI3FZV'", phillysdon04',"['UberEATS', 'Lyft', 'Uber']",2054,,
17/11/2019 16:54," \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 Public Service Announcement!  #psa #uber #lyft #carservice #ladies #gents #payattention #staysafe #familycomesfirst #fcf @ Charlotte, North Carolina https://t.co/x3ZNBkK1mE'", FamComesFirst',"['psa', 'uber', 'lyft', 'carservice', 'ladies', 'gents', 'payattention', 'staysafe', 'familycomesfirst', 'fcf']",243,,
17/11/2019 16:41, @sarahcolonna I\xe2\x80\x99m Seattle #uber &amp; #lyft continue to send cars into the new tunnel for buildings sitting on tip of the tunnel and that doesn\xe2\x80\x99t work!', Bham_Insider',"['uber', 'lyft']",2107,,
17/11/2019 16:27, #uber #lyft  keep a car emergency hammer with you!! A soap in a sock and beat the fuck out of them if something goes down or a #gun! https://t.co/XNw2RgLYc7', Youngtoots_',"['uber', 'lyft', 'gun']",106,,
17/11/2019 16:09, #Uber or #Lyft - take the Child Safety lock off before you get in the car!  This will prevent an unscrupulous driver from locking you in the car.... https://t.co/VFOv8tbflm', DBrooksHealth',"['Uber', 'Lyft']",67,,
17/11/2019 16:08,"  @WCPO Tell #Uber and #Lyft as soon as they pay taxi licenses or pony up the cost differential for the extra plates, we just eliminated (a long time change that was needed in #Ohio), we'll care what they think. Thank you @LarryObhof""", BuckeyeBeat1',"['Uber', 'Lyft', 'Ohio']",222,,
17/11/2019 15:34," 7:33:56-Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft #ClassifiedsCAL https://t.co/pgDJLMrjux'", ClassifiedsCal',"['Lyft', 'ClassifiedsCAL']",356,,
17/11/2019 15:04, So great: #Lyft adds 200 #electricvehicles to its fleet in Denver https://t.co/RwdSmueXz7 via @engadget', jeffseyler',"['Lyft', 'electricvehicles']",1922,,
17/11/2019 15:01," I rarely, if ever, use ride sharing... but if you do... please be aware! #Uber #Lyft #RideSharing #BeSafe #Repost https://t.co/sUfkf4WmfN'", MzASl8',"['Uber', 'Lyft', 'RideSharing', 'BeSafe', 'Repost']",331,,
17/11/2019 14:58, #PSA  Be safe out here!!  #uber #lyft #rideshare https://t.co/Z8qHpHCl5y', GridironGoLions',"['PSA', 'uber', 'lyft', 'rideshare']",1695,,
17/11/2019 14:39," LONG POST; SHARE\xe2\x80\xbc\xef\xb8\x8fLight is ALWAYS shed on passengers on how they should be careful when getting a #Lyft or #Uber, but nobody is ever shedding light on how DRIVERS should be safe as well! I drive for #Uber &amp; #Lyft. I\xe2\x80\xa6 https://t.co/rjDb03iSWK'", MommyyOfMason',"['Lyft', 'Uber', 'Uber', 'Lyft']",1257,,
17/11/2019 14:21," I\xe2\x80\x99m waiting on an #Uber or #Lyft request to get working.   If I do a #Livestream about books, what will happen first   A book sale   or   A ride   https://t.co/Vqvl1H0ybl'", smoran26',"['Uber', 'Lyft', 'Livestream']",5914,,
17/11/2019 14:10, @coop_exchange @johnmcdonnellMP Thinking \xe2\x9b\x88\xe2\x9b\x88\xe2\x9b\x88\xe2\x9b\x88\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84 #doordash  #Lyft #UberEats  etc #NYSE', Nightsinoslo',"['doordash', 'Lyft', 'UberEats', 'NYSE']",406,,
17/11/2019 14:04,"  @lyft @the_USO Maybe in 45 days, I shall return.......or maybe not....either way, enjoy unicorning rides, stealing drivers' tips, and taking more than half of a passenger's fare.....#AB5 is coming!!!! #Lyft @logangreen @johnzimmer @BKRoberts https://t.co/eZhSyk8m7p""", MrNoDaysOfff',"['AB5', 'Lyft']",8537,,
17/11/2019 13:55,"  Check the cars you get in, even if you think you can #trust the driver You can honestly not be TOO #careful At this point it's between #life or #death #beyonddefense #uber &amp; #lyft https://t.co/f2eCINNuTO""", BeyondDefense',"['trust', 'careful', 'life', 'death', 'beyonddefense', 'uber', 'lyft']",3740,,
17/11/2019 13:50,"  Please retweet this. It's a crazy world we live in and this might help save a life. Please everyone be safe and double check the doors if you with #Uber or #Lyft https://t.co/qNf0RZAL33""", Yours_Truly197',"['Uber', 'Lyft']",84,,
17/11/2019 13:40, If you want to take a #FREE ride or food with #Uber \xf0\x9f\x9a\x98 or #Lyft\xf0\x9f\x8e\x88  I HAVE #PROMO #CODES FOR YOU  #UberEATS\xf0\x9f\x8d\xbd: EATS-MIGUELT10  LYFT\xf0\x9f\x8e\x88: MIGUELT', DealsHeaven4u',"['FREE', 'Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1071,,
17/11/2019 13:38," Ladies be careful. It\xe2\x80\x99s a crazy world out here and people are missing left and right. #uber #lyft #rideshare #missingwomen @ Bloomingdale, Illinois https://t.co/FxKlAPtQp1'", DeJuanBrooks',"['uber', 'lyft', 'rideshare', 'missingwomen']",246,,
17/11/2019 13:20, This was a scary moment for a #Lyft driver. Did he deserve this? https://t.co/X4Dlkwi4nC #Florida #OrangCounty #SherrifsDeputy', iRichFields',"['Lyft', 'Florida', 'OrangCounty', 'SherrifsDeputy']",3255,,
17/11/2019 13:20, This was a scary moment for a #Lyft driver. Did he deserve this? https://t.co/LXszuPiIdB #Florida #OrangCounty #SherrifsDeputy', MyQ105',"['Lyft', 'Florida', 'OrangCounty', 'SherrifsDeputy']",4024,,
17/11/2019 13:02," Lyft is removing its electric scooters out of San Antonio, Dallas, Atlanta, Phoenix, Columbus and Nashville. https://t.co/lDxpRcSa32 #lyft #uber #scooter @sanantonio @dallas @phonix @coumbus @nashville'", rayverduzco',"['lyft', 'uber', 'scooter']",5705,,
17/11/2019 12:34," 4:33:48-\xe2\x9c\x94 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
17/11/2019 11:39, Chicago Mayor appeared at Rainbow Push to push black ministers to support $3 passenger tax on Uber Lyft rides. #ChiTAXago #SundayMorning #Sunday  #Uber #Lyft  $UBER $LYFT  https://t.co/CoBNxCOZl0', PekalaLaw',"['ChiTAXago', 'SundayMorning', 'Sunday', 'Uber', 'Lyft']",6958,,
17/11/2019 10:59," 2:58:44-\xf0\x9f\x93\xa3 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
17/11/2019 10:46," Until #Uber #Lyft showed up, I never knew how many people wanted to be Taxi drivers!! But without having to all that training, drug testing, background checks, safety inspections, and car mantainice!!'", sarcasticca ,"['Uber', 'Lyft']",540,,
17/11/2019 10:30, Another kidnapping attempt brought to you by #Lyft #Uber and Gov @dougducey Thanks!!! https://t.co/XIA7MUSxo7', sarcasticca ,"['Lyft', 'Uber']",540,,
17/11/2019 10:28, My lyft driver has these SOFT ASS PILLOWS that attach to the back seat and I\xe2\x80\x99m so in love and about to leave a 5 star review. #lyft', _carolinalobos',['lyft'],366,,
17/11/2019 9:28," @NBCInvestigates @NBCInvestigates To comprehend the magnitude of the #Lyft #Uber driver predator crisis. 30,000 current drivers were fired after State of MA did their own state check on drivers. 50 states x 30,000 drivers = approx 1.5 Million drivers may have serious criminal histories.'", RayCarolin4',"['Lyft', 'Uber']",74,,
17/11/2019 9:17,"  @NBCInvestigates Hundreds #Uber #Lyft #femalepassengers assaulted by drivers. Company's hires  w/no work history, references, drug/fingerprint checks + no in-person interview / driver predator crisis has morphed into domestic homeland security matter. Please investigate.""", RayCarolin4',"['Uber', 'Lyft', 'femalepassengers']",74,,
17/11/2019 9:17," @NBCInvestigates  Massachusetts nolonger believed #Uber #Lyft claim of conducting background checks B 4 hiring drivers/State required all drivers 2 submit to state managed background check &amp; 30,000 drivers failed. 1 state = 30,000 Imagine total 50 states?  https://t.co/DLg0hvFpDy'", RayCarolin4',"['Uber', 'Lyft']",74,,
17/11/2019 9:16, @BernieSanders Just met a #Lyft driver who drives 7 days a week 6pm-6am. I commented this schedule requires a lot of dedication. He said no. He does it to make rent. Also said he injected his body w/ drugs to numb the pain from driving so much. America\xe2\x80\x99s workplace needs dignity.', nora_germain',['Lyft'],4290,,
17/11/2019 8:54," 0:53:39-Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft #ClassifiedsCAL https://t.co/pgDJLMrjux'", ClassifiedsCal',"['Lyft', 'ClassifiedsCAL']",356,,
17/11/2019 8:30," 13 people in Atlanta were recently arrested for human trafficking,  they were all Uber drivers  #payattention #beaware #uber #lyft #humantrafficking https://t.co/Xv00eKzrjD'", ZayaRose7',"['payattention', 'beaware', 'uber', 'lyft', 'humantrafficking']",56,,
17/11/2019 7:39, Cold thing about it is....they all be weird... You won\xe2\x80\x99t catch Daquan bein no damn #Lyft driver https://t.co/pukfUtNBh , Ms_Iris',['Lyft'],571,,
17/11/2019 7:14," PN is crossing the street wearing nothing but shorts, jacket, and flip-flops. PN is drinking a bottle of @BarefootWine and has a cigarette in hand. It\xe2\x80\x99s 35 degrees outside. P: \xe2\x80\x9cThis guy is the hero of our time. #Uber #Lyft #Rideshare'", OHIARideshare',"['Uber', 'Lyft', 'Rideshare']",17,,
17/11/2019 6:45," The Lessons We Learned from the Latest Batch of Unicorn IPOs Like #Uber, #Lyft and #Peloton - FORTUNE https://t.co/IjeqgZY0Ud #TechJunkieNews https://t.co/9R32OfVmUp'", techjunkiejh',"['Uber', 'Lyft', 'Peloton', 'TechJunkieNews']",28301,,
17/11/2019 6:42," 3P\xe2\x80\x99s talking about one of their cats. P1: \xe2\x80\x9cSo we got him this huge box for him and he wants nothing to do with it now. P2: \xe2\x80\x9cYou\xe2\x80\x99d think Guano would like it.\xe2\x80\x9d D: \xe2\x80\x9cHuh??\xe2\x80\x9d P1: \xe2\x80\x9cYes, I named my cat bat shit.\xe2\x80\x9d P3: \xe2\x80\x9cThe vet visits get interesting.\xe2\x80\x9d #Uber #Lyft #Rideshare'", OHIARideshare',"['Uber', 'Lyft', 'Rideshare']",17,,
17/11/2019 6:41," Before getting into any ride share #Uber, #Lyft or taxi or any vehicle not your own take a moment to ensure the child locks are not on. #Security #Breaking #Chicago https://t.co/5CAoYd9QiZ'", SeServicegroup',"['Uber', 'Lyft', 'Security', 'Breaking', 'Chicago']",238,,
17/11/2019 6:30, Coming Soon! . . #iBuumerang #VibeRide #VibeRides #Uber #Lyft #residualincome #network #travelwithkeo https://t.co/uklvYo0PVt', TravelWithKeO',"['iBuumerang', 'VibeRide', 'VibeRides', 'Uber', 'Lyft', 'residualincome', 'network', 'travelwithkeo']",3443,,
17/11/2019 5:54," 21:53:31-\xe2\x9c\x94 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
17/11/2019 5:42," I forgot my wallet. The #lyft driver is taking me to my house, then right back to the club. #hero'", keith_demo',"['lyft', 'hero']",122,,
17/11/2019 5:33," PLEASE be careful, you never know where a person mindset is at. #becareful #check #doublecheck #psa #uber #lyft https://t.co/rH28m8YtKy'", MoCityNooNy',"['becareful', 'check', 'doublecheck', 'psa', 'uber', 'lyft']",781,,
17/11/2019 5:09,"  https://t.co/8nKhJPOwUw  CLICK LINK to get on MY YOUTUBE CHANNEL  I'll be dropping Rideshare Knowledge Bombs all week... just in case you like making more money with less work.  Ethical, smart, honest.  Stuff it took me a couple years to learn.  #uber #lyft #smart #driver #money""", RideRecruiter',"['uber', 'lyft', 'smart', 'driver', 'money']",18,,
17/11/2019 4:48," @queennaija Yes! Ladies please be careful out here! If you #Uber or #Lyft You can share your ride with a friend so they can see the route and also the driver. God forbid something happen to you, your loved one can call the police and report everything.'", JustTiff128',"['Uber', 'Lyft']",165,,
17/11/2019 4:41, riding in a #Lyft please send a pic license to a friend w/a secret password something only u &amp; they know of course rotate the questions &amp; passwords out so if you ever go missing they kno who u left w/&amp;  a text message could never prove that you sent it with a pass #lyftsafetytip', teria224',"['Lyft', 'lyftsafetytip']",739,,
17/11/2019 4:39, #uber and #lyft at @flyLAXairport is fixed! I got a car in 2 minutes! #lax #laxit', trevorrappleye',"['uber', 'lyft', 'lax', 'laxit']",588,,
17/11/2019 4:35, #discount $10 #Lyft #ride #credit good towards your #first #rides with Promo Code: NEWBOLDNEWYORK https://t.co/E63W2oSbPh', SnowYorkCity',"['discount', 'Lyft', 'ride', 'credit', 'first', 'rides']",861,,
17/11/2019 4:19," 20:18:27-\xf0\x9f\x93\xa3 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
17/11/2019 4:05," #discount #Drive with #Via in #NYC and earn more than #Uber, #Lyft and #Juno. Sign up here https://t.co/jXB6LF2tXZ'", SnowYorkCity',"['discount', 'Drive', 'Via', 'NYC', 'Uber', 'Lyft', 'Juno']",861,,
17/11/2019 4:00,"  It's November 16, 2019 at 10:00PM, time to head out! Don't drive drunk, catch a #lyft! It's free here: https://t.co/u6UyMGqTc8 #CHRIS41727 https://t.co/KxViw7sJqI""", AustinMutts',"['lyft', 'CHRIS41727']",870,,
17/11/2019 4:00, \xf0\x9f\xa5\x83 Let\xe2\x80\x99s call it a night! #GoodBull: Use #rideshare to get home. #Lyft #Uber #GameDay #GetToTheGrid #EndTheStreakTX #tamu  @TxDOT @GetToAggieGame @aggieparking @12thMan @AggieFootball @TAMU https://t.co/Vjzxi1IeHd', TTITAMU',"['GoodBull', 'rideshare', 'Lyft', 'Uber', 'GameDay', 'GetToTheGrid', 'EndTheStreakTX', 'tamu']",5636,,
17/11/2019 3:30,"  Looks like it's stalking hacking time #lyft""", rbq426',['lyft'],408,,
17/11/2019 3:30," Try tryprides , lower fares and no surge https://t.co/tYEFiYyYFR #tryprides #lyft #uber #rideshare #ad #paidpromotion #nyc #miami'", iamartikyoul8',"['tryprides', 'lyft', 'uber', 'rideshare', 'ad', 'paidpromotion', 'nyc', 'miami']",1234,,
17/11/2019 3:28, @AskLyft As IF I would ever throw a fellow working man under the bus. #everybodyfarts #Lyft https://t.co/SGsXDjOjgZ', Jeanniekate1',"['everybodyfarts', 'Lyft']",9,,
17/11/2019 3:07, Love it! Even better if @CornucopiaWine @GoWhistler bring @Sethrogen + @lyft to Whistler for the 25th annual #foodie fest - not that we really need the #Lyft as most things are stumbling distance home! https://t.co/54Tyd2gGcU https://t.co/urgRjYOZBu', departuresxdean',"['foodie', 'Lyft']",341,,
17/11/2019 3:01, Lyft makes 200 electric cars available to drivers!! See in which city here &gt;&gt;&gt; https://t.co/c7KEBEvHAS  #electriccars #Lyft #sustainability #urbanmobility #CleanAir #electricvehicles https://t.co/sjAfdmh3kq', ElectricVNews',"['electriccars', 'Lyft', 'sustainability', 'urbanmobility', 'CleanAir', 'electricvehicles']",52,,
17/11/2019 2:47, I find myself in the extremely uncomfortable position of being in a Lyft filled with farts yet I am too polite to crack window. #NYC #Lyft', Jeanniekate1',"['NYC', 'Lyft']",9,,
17/11/2019 2:45,"  It\xe2\x80\x99s #saturdaynight don\xe2\x80\x99t become another #victim #StaySafe Don't think it can happen to you? It only takes a second! Always verify the car you are getting into, always be vigilant. Stay safe out there. #uber #uberdriver #lyft #lyftdriver #rideshare https://t.co/EpITEeSlZp""", TheDriveToKill',"['saturdaynight', 'victim', 'StaySafe', 'uber', 'uberdriver', 'lyft', 'lyftdriver', 'rideshare']",309,,
